episode,training_return
210,315.0
211,301.0
212,302.0
213,206.0
214,22.0
215,273.0
216,53.0
217,289.0
218,284.0
219,251.0
220,494.0
221,234.0
222,433.0
223,104.0
224,167.0
225,235.0
226,91.0
227,223.0
228,250.0
229,365.0
230,272.0
231,379.0
232,212.0
233,268.0
234,197.0
235,180.0
236,195.0
237,262.0
238,282.0
239,500.0
240,215.0
241,209.0
242,215.0
243,189.0
244,332.0
245,187.0
246,185.0
247,221.0
248,243.0
249,203.0
250,368.0
251,184.0
252,178.0
253,239.0
254,182.0
255,202.0
256,274.0
257,229.0
258,234.0
259,224.0
260,250.0
261,243.0
262,208.0
263,286.0
264,176.0
265,178.0
266,217.0
267,208.0
268,194.0
269,350.0
270,179.0
271,182.0
272,239.0
273,212.0
274,196.0
275,230.0
276,136.0
277,208.0
278,179.0
279,190.0
280,162.0
281,452.0
282,185.0
283,190.0
284,171.0
285,189.0
286,179.0
287,163.0
288,191.0
289,243.0
290,191.0
291,146.0
292,187.0
293,194.0
294,212.0
295,190.0
296,193.0
297,188.0
298,150.0
299,188.0
300,187.0
301,184.0
302,176.0
303,247.0
304,176.0
305,192.0
306,202.0
307,159.0
308,173.0
309,218.0
310,164.0
311,198.0
312,170.0
313,183.0
314,189.0
315,188.0
316,173.0
317,205.0
318,201.0
319,206.0
320,151.0
321,173.0
322,177.0
323,149.0
324,173.0
325,152.0
326,162.0
327,155.0
328,157.0
329,182.0
330,13.0
331,170.0
332,146.0
333,140.0
334,175.0
335,129.0
336,149.0
337,176.0
338,154.0
339,157.0
340,169.0
341,170.0
342,145.0
343,147.0
344,136.0
345,166.0
346,159.0
347,135.0
348,165.0
349,138.0
350,160.0
351,165.0
352,155.0
353,158.0
354,169.0
355,159.0
356,156.0
357,156.0
358,155.0
359,124.0
360,158.0
361,173.0
362,143.0
363,142.0
364,174.0
365,138.0
366,13.0
367,140.0
368,170.0
369,161.0
370,156.0
371,158.0
372,150.0
373,137.0
374,170.0
375,137.0
376,172.0
377,142.0
378,142.0
379,141.0
380,154.0
381,155.0
382,16.0
383,137.0
384,168.0
385,186.0
386,153.0
387,132.0
388,157.0
389,157.0
390,135.0
391,164.0
392,154.0
393,155.0
394,164.0
395,156.0
396,175.0
397,155.0
398,161.0
399,163.0
400,155.0
401,166.0
402,176.0
403,153.0
404,164.0
405,139.0
406,161.0
407,156.0
408,154.0
409,144.0
410,134.0
411,131.0
412,155.0
413,133.0
414,31.0
415,145.0
416,140.0
417,127.0
418,143.0
419,130.0
420,136.0
421,150.0
422,84.0
423,80.0
424,147.0
425,127.0
426,125.0
427,123.0
428,16.0
429,133.0
430,124.0
431,145.0
432,18.0
433,11.0
434,125.0
435,129.0
436,130.0
437,142.0
438,119.0
439,10.0
440,16.0
441,15.0
442,132.0
443,10.0
444,127.0
445,139.0
446,149.0
447,137.0
448,140.0
449,143.0
450,160.0
451,151.0
452,139.0
453,146.0
454,161.0
455,142.0
456,13.0
457,160.0
458,136.0
459,144.0
460,170.0
461,165.0
462,162.0
463,171.0
464,154.0
465,16.0
466,116.0
467,151.0
468,125.0
469,148.0
470,22.0
471,139.0
472,152.0
473,171.0
474,144.0
475,159.0
476,181.0
477,184.0
478,123.0
479,142.0
480,146.0
481,127.0
482,130.0
483,122.0
484,145.0
485,134.0
486,137.0
487,143.0
488,130.0
489,137.0
490,124.0
491,134.0
492,141.0
493,134.0
494,128.0
495,127.0
496,130.0
497,136.0
498,129.0
499,144.0
500,137.0
501,132.0
502,131.0
503,136.0
504,135.0
505,145.0
506,140.0
507,148.0
508,143.0
509,132.0
510,137.0
511,145.0
512,142.0
513,155.0
514,144.0
515,148.0
516,134.0
517,152.0
518,143.0
519,141.0
520,148.0
521,149.0
522,140.0
523,137.0
524,149.0
525,155.0
526,159.0
527,151.0
528,138.0
529,131.0
530,128.0
531,130.0
532,131.0
533,153.0
534,128.0
535,140.0
536,135.0
537,147.0
538,137.0
539,128.0
540,140.0
541,149.0
542,137.0
543,139.0
544,140.0
545,139.0
546,137.0
547,138.0
548,134.0
549,136.0
550,157.0
551,132.0
552,134.0
553,148.0
554,140.0
555,145.0
556,166.0
557,159.0
558,151.0
559,146.0
560,134.0
561,154.0
562,150.0
563,141.0
564,144.0
565,147.0
566,136.0
567,150.0
568,149.0
569,151.0
570,142.0
571,154.0
572,148.0
573,139.0
574,148.0
575,159.0
576,156.0
577,133.0
578,152.0
579,164.0
580,164.0
581,180.0
582,153.0
583,166.0
584,176.0
585,146.0
586,151.0
587,173.0
588,156.0
589,142.0
590,142.0
591,150.0
592,170.0
593,190.0
594,140.0
595,158.0
596,137.0
597,151.0
598,153.0
599,150.0
600,140.0
601,155.0
602,147.0
603,147.0
604,171.0
605,182.0
606,158.0
607,160.0
608,146.0
609,161.0
610,152.0
611,180.0
612,157.0
613,165.0
614,145.0
615,174.0
616,158.0
617,164.0
618,172.0
619,158.0
620,149.0
621,149.0
622,143.0
623,165.0
624,147.0
625,183.0
626,166.0
627,163.0
628,160.0
629,158.0
630,148.0
631,165.0
632,150.0
633,164.0
634,179.0
635,160.0
636,150.0
637,172.0
638,153.0
639,150.0
640,175.0
641,194.0
642,179.0
643,212.0
644,204.0
645,166.0
646,209.0
647,256.0
648,500.0
649,500.0
650,352.0
651,234.0
652,221.0
653,328.0
654,280.0
655,198.0
656,232.0
657,500.0
658,500.0
659,222.0
660,500.0
661,500.0
662,500.0
663,346.0
664,500.0
665,500.0
666,500.0
667,500.0
668,500.0
669,500.0
670,500.0
671,500.0
672,500.0
673,500.0
674,500.0
675,500.0
676,500.0
677,500.0
678,500.0
679,500.0
680,500.0
681,500.0
682,500.0
683,500.0
684,500.0
685,500.0
686,500.0
687,500.0
688,500.0
689,500.0
690,500.0
691,500.0
692,500.0
693,500.0
694,500.0
695,500.0
696,500.0
697,500.0
698,500.0
699,500.0
700,500.0
701,500.0
702,500.0
703,500.0
704,500.0
705,500.0
706,500.0
707,500.0
708,500.0
709,500.0
710,500.0
711,500.0
712,500.0
713,500.0
714,500.0
715,500.0
716,500.0
717,500.0
718,500.0
719,500.0
720,500.0
721,500.0
722,500.0
723,500.0
724,500.0
725,500.0
726,500.0
727,500.0
728,500.0
729,500.0
730,500.0
731,500.0
732,500.0
733,500.0
734,500.0
735,500.0
736,500.0
737,500.0
738,500.0
739,500.0
740,355.0
741,292.0
742,273.0
743,239.0
744,275.0
745,215.0
746,222.0
747,216.0
748,211.0
749,198.0
750,193.0
751,199.0
752,210.0
753,184.0
754,222.0
755,173.0
756,175.0
757,191.0
758,186.0
759,162.0
760,178.0
761,163.0
762,170.0
763,157.0
764,169.0
765,164.0
766,164.0
767,169.0
768,159.0
769,158.0
770,178.0
771,167.0
772,188.0
773,186.0
774,178.0
775,170.0
776,182.0
777,169.0
778,171.0
779,183.0
780,169.0
781,180.0
782,185.0
783,171.0
784,179.0
785,169.0
786,166.0
787,166.0
788,179.0
789,185.0
790,189.0
791,185.0
792,189.0
793,185.0
794,194.0
795,182.0
796,197.0
797,201.0
798,197.0
799,204.0
800,195.0
801,206.0
802,210.0
803,212.0
804,202.0
805,209.0
806,224.0
807,229.0
808,222.0
809,232.0
810,236.0
811,236.0
812,231.0
813,234.0
814,244.0
815,224.0
816,228.0
817,244.0
818,247.0
819,259.0
820,249.0
821,246.0
822,249.0
823,256.0
824,267.0
825,267.0
826,277.0
827,270.0
828,284.0
829,298.0
830,316.0
831,314.0
832,347.0
833,340.0
834,414.0
835,433.0
836,500.0
837,500.0
838,500.0
839,500.0
840,500.0
841,500.0
842,500.0
843,500.0
844,500.0
845,500.0
846,500.0
847,500.0
848,500.0
849,500.0
850,500.0
851,500.0
852,500.0
853,500.0
854,500.0
855,500.0
856,500.0
857,500.0
858,500.0
859,500.0
860,500.0
861,500.0
862,500.0
863,500.0
864,500.0
865,500.0
866,500.0
867,500.0
868,500.0
869,500.0
870,500.0
871,500.0
872,500.0
873,500.0
874,500.0
875,500.0
876,500.0
877,500.0
878,500.0
879,500.0
880,500.0
881,500.0
882,500.0
883,460.0
884,500.0
885,385.0
886,341.0
887,329.0
888,314.0
889,310.0
890,272.0
891,264.0
892,251.0
893,257.0
894,231.0
895,228.0
896,236.0
897,238.0
898,214.0
899,216.0
900,220.0
901,220.0
902,223.0
903,199.0
904,192.0
905,213.0
906,202.0
907,203.0
908,204.0
909,202.0
910,222.0
911,255.0
912,247.0
913,252.0
914,256.0
915,14.0
916,251.0
917,242.0
918,14.0
919,11.0
920,13.0
921,271.0
922,15.0
923,13.0
924,13.0
925,15.0
926,10.0
927,15.0
928,14.0
929,14.0
930,12.0
931,14.0
932,13.0
933,13.0
934,15.0
935,285.0
936,16.0
937,282.0
938,13.0
939,290.0
940,270.0
941,295.0
942,328.0
943,336.0
944,500.0
945,500.0
946,500.0
947,500.0
948,500.0
949,500.0
950,500.0
951,500.0
952,500.0
953,500.0
954,500.0
955,500.0
956,500.0
957,500.0
958,500.0
959,500.0
960,500.0
961,500.0
962,500.0
963,500.0
964,500.0
965,500.0
966,500.0
967,500.0
968,500.0
969,500.0
970,500.0
971,500.0
972,500.0
973,500.0
974,500.0
975,500.0
976,500.0
977,500.0
978,500.0
979,500.0
980,500.0
981,500.0
982,500.0
983,500.0
984,500.0
985,314.0
986,68.0
987,61.0
988,276.0
989,41.0
990,55.0
991,64.0
992,40.0
993,42.0
994,64.0
995,63.0
996,60.0
997,500.0
998,500.0
999,500.0
1000,500.0
